replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
2,54,FC Porto,66.0,Porto,POR,Atlético de Madrid,73.0,Madrid,ESP,421.0
2,55,FC Porto,66.0,Porto,POR,Villarreal,68.0,Villarreal,ESP,731.0
2,56,FC Porto,66.0,Porto,POR,Mönchengladbach,21.0,Mönchengladbach,GER,1589.0
2,57,Ajax,64.0,Amsterdam,NED,Borussia Dortmund,75.0,Dortmund,GER,200.0
2,58,Ajax,64.0,Amsterdam,NED,Antwerp,21.0,Antwerp,BEL,132.0
2,59,Ajax,64.0,Amsterdam,NED,Liverpool,100.0,Liverpool,ENG,543.0
2,60,Ajax,64.0,Amsterdam,NED,Rangers,52.0,Glasgow,SCO,711.0
2,61,Shakhtar Donetsk,59.0,Hamburg,UKR,Feyenoord,57.0,Rotterdam,NED,413.0
2,62,Shakhtar Donetsk,59.0,Hamburg,UKR,Union Berlin,21.0,Berlin,GER,255.0
2,63,Shakhtar Donetsk,59.0,Hamburg,UKR,Lyon,44.0,Lyon,FRA,942.0
2,64,Shakhtar Donetsk,59.0,Hamburg,UKR,Inter,90.0,Milan,ITA,901.0
2,65,Arsenal,58.0,London,ENG,Paris Saint-Germain,101.0,Paris,FRA,344.0
2,66,Arsenal,58.0,London,ENG,FC Porto,66.0,Porto,POR,1321.0
2,67,Arsenal,58.0,London,ENG,HJK,10.0,Helsinki,FIN,1821.0
2,68,Arsenal,58.0,London,ENG,Braga,48.0,Braga,POR,1276.0
2,69,Feyenoord,57.0,Rotterdam,NED,Manchester United,91.0,Manchester,ENG,485.0
2,70,Feyenoord,57.0,Rotterdam,NED,Riga,11.0,Riga,LAT,1381.0
2,71,Feyenoord,57.0,Rotterdam,NED,Barcelona,78.0,Barcelona,ESP,1185.0
2,72,Feyenoord,57.0,Rotterdam,NED,Crvena zvezda,40.0,Belgrade,SRB,1417.0
2,73,Rangers,52.0,Glasgow,SCO,Barcelona,78.0,Barcelona,ESP,1676.0
2,74,Rangers,52.0,Glasgow,SCO,Manchester United,91.0,Manchester,ENG,294.0
2,75,Rangers,52.0,Glasgow,SCO,Mönchengladbach,21.0,Mönchengladbach,GER,863.0
2,76,Rangers,52.0,Glasgow,SCO,Monaco,24.0,Monaco,FRA,1582.0
2,77,Salzburg,49.0,Salzburg,AUT,Chelsea,96.0,London,ENG,1032.0
2,78,Salzburg,49.0,Salzburg,AUT,Borussia Dortmund,75.0,Dortmund,GER,575.0
2,79,Salzburg,49.0,Salzburg,AUT,Lugano,8.0,Lugano,SUI,370.0
2,80,Salzburg,49.0,Salzburg,AUT,Lyon,44.0,Lyon,FRA,665.0
2,81,Braga,48.0,Braga,POR,Feyenoord,57.0,Rotterdam,NED,1513.0
2,82,Braga,48.0,Braga,POR,Lille,35.0,Lille,FRA,1341.0
2,83,Braga,48.0,Braga,POR,Inter,90.0,Milan,ITA,1484.0
2,84,Braga,48.0,Braga,POR,Osasuna,15.922,Pamplona,ESP,578.0
2,85,Lyon,44.0,Lyon,FRA,Braga,48.0,Braga,POR,1165.0
2,86,Lyon,44.0,Lyon,FRA,Union Berlin,21.0,Berlin,GER,975.0
2,87,Lyon,44.0,Lyon,FRA,Juventus,80.0,Turin,ITA,236.0
2,88,Lyon,44.0,Lyon,FRA,Villarreal,68.0,Villarreal,ESP,759.0
2,89,PSV,43.0,Eindhoven,NED,Antwerp,21.0,Antwerp,BEL,78.0
2,90,PSV,43.0,Eindhoven,NED,Napoli,71.0,Naples,ITA,1356.0
2,91,PSV,43.0,Eindhoven,NED,Crvena zvezda,40.0,Belgrade,SRB,1332.0
2,92,PSV,43.0,Eindhoven,NED,Paris Saint-Germain,101.0,Paris,FRA,363.0
2,93,Lazio,43.0,Rome,ITA,PSV,43.0,Eindhoven,NED,1187.0
2,94,Lazio,43.0,Rome,ITA,Arsenal,58.0,London,ENG,1434.0
2,95,Lazio,43.0,Rome,ITA,AEK Athens,10.0,Athens,GRE,1051.0
2,96,Lazio,43.0,Rome,ITA,Sevilla,84.0,Seville,ESP,1656.0
2,97,Crvena zvezda,40.0,Belgrade,SRB,Rangers,52.0,Glasgow,SCO,2124.0
2,98,Crvena zvezda,40.0,Belgrade,SRB,HJK,10.0,Helsinki,FIN,1736.0
2,99,Crvena zvezda,40.0,Belgrade,SRB,Atlético de Madrid,73.0,Madrid,ESP,2027.0
2,100,Crvena zvezda,40.0,Belgrade,SRB,Ajax,64.0,Amsterdam,NED,1416.0
2,101,Lille,35.0,Lille,FRA,Lazio,43.0,Rome,ITA,1209.0
2,102,Lille,35.0,Lille,FRA,Liverpool,100.0,Liverpool,ENG,517.0
2,103,Lille,35.0,Lille,FRA,Shakhtar Donetsk,59.0,Hamburg,UKR,574.0
2,104,Lille,35.0,Lille,FRA,Brighton,18.635,Brighton,ENG,228.0
2,105,Monaco,24.0,Monaco,FRA,Bayern,126.0,Munich,GER,585.0
2,106,Monaco,24.0,Monaco,FRA,FC Porto,66.0,Porto,POR,1344.0
2,107,Monaco,24.0,Monaco,FRA,Salzburg,49.0,Salzburg,AUT,629.0
2,108,Monaco,24.0,Monaco,FRA,Riga,11.0,Riga,LAT,1877.0
2,109,Antwerp,21.0,Antwerp,BEL,Brighton,18.635,Brighton,ENG,323.0
2,110,Antwerp,21.0,Antwerp,BEL,Paris Saint-Germain,101.0,Paris,FRA,301.0
2,111,Antwerp,21.0,Antwerp,BEL,Feyenoord,57.0,Rotterdam,NED,78.0
2,112,Antwerp,21.0,Antwerp,BEL,Lille,35.0,Lille,FRA,115.0
2,113,Mönchengladbach,21.0,Mönchengladbach,GER,AEK Athens,10.0,Athens,GRE,2011.0
2,114,Mönchengladbach,21.0,Mönchengladbach,GER,PSV,43.0,Eindhoven,NED,58.0
2,115,Mönchengladbach,21.0,Mönchengladbach,GER,Ajax,64.0,Amsterdam,NED,159.0
2,116,Mönchengladbach,21.0,Mönchengladbach,GER,Manchester United,91.0,Manchester,ENG,627.0
2,117,Union Berlin,21.0,Berlin,GER,Villarreal,68.0,Villarreal,ESP,1734.0
2,118,Union Berlin,21.0,Berlin,GER,Osasuna,15.922,Pamplona,ESP,1555.0
2,119,Union Berlin,21.0,Berlin,GER,Juventus,80.0,Turin,ITA,928.0
2,120,Union Berlin,21.0,Berlin,GER,Lazio,43.0,Rome,ITA,1183.0
2,121,Brighton,18.635,Brighton,ENG,Bayern,126.0,Munich,GER,899.0
2,122,Brighton,18.635,Brighton,ENG,Crvena zvezda,40.0,Belgrade,SRB,1673.0
2,123,Brighton,18.635,Brighton,ENG,Shakhtar Donetsk,59.0,Hamburg,UKR,756.0
2,124,Brighton,18.635,Brighton,ENG,Mönchengladbach,21.0,Mönchengladbach,GER,447.0
2,125,Osasuna,15.922,Pamplona,ESP,Borussia Dortmund,75.0,Dortmund,GER,1186.0
2,126,Osasuna,15.922,Pamplona,ESP,Lugano,8.0,Lugano,SUI,912.0
2,127,Osasuna,15.922,Pamplona,ESP,Rangers,52.0,Glasgow,SCO,1463.0
2,128,Osasuna,15.922,Pamplona,ESP,Inter,90.0,Milan,ITA,913.0
2,129,Riga,11.0,Riga,LAT,HJK,10.0,Helsinki,FIN,361.0
2,130,Riga,11.0,Riga,LAT,Arsenal,58.0,London,ENG,1676.0
2,131,Riga,11.0,Riga,LAT,Salzburg,49.0,Salzburg,AUT,1260.0
2,132,Riga,11.0,Riga,LAT,Liverpool,100.0,Liverpool,ENG,1753.0
2,133,HJK,10.0,Helsinki,FIN,Napoli,71.0,Naples,ITA,2270.0
2,134,HJK,10.0,Helsinki,FIN,Union Berlin,21.0,Berlin,GER,1105.0
2,135,HJK,10.0,Helsinki,FIN,Lyon,44.0,Lyon,FRA,2075.0
2,136,HJK,10.0,Helsinki,FIN,Sevilla,84.0,Seville,ESP,3339.0
2,137,AEK Athens,10.0,Athens,GRE,Monaco,24.0,Monaco,FRA,1510.0
2,138,AEK Athens,10.0,Athens,GRE,Antwerp,21.0,Antwerp,BEL,2111.0
2,139,AEK Athens,10.0,Athens,GRE,Barcelona,78.0,Barcelona,ESP,1878.0
2,140,AEK Athens,10.0,Athens,GRE,Atlético de Madrid,73.0,Madrid,ESP,2370.0
2,141,Lugano,8.0,Lugano,SUI,Chelsea,96.0,London,ENG,903.0
2,142,Lugano,8.0,Lugano,SUI,Riga,11.0,Riga,LAT,1600.0
2,143,Lugano,8.0,Lugano,SUI,Braga,48.0,Braga,POR,1478.0
2,144,Lugano,8.0,Lugano,SUI,FC Porto,66.0,Porto,POR,1510.0
3,1,Atlético de Madrid,73.0,Madrid,ESP,Paris Saint-Germain,101.0,Paris,FRA,1053.0
3,2,Atlético de Madrid,73.0,Madrid,ESP,PSV,43.0,Eindhoven,NED,1414.0
3,3,Atlético de Madrid,73.0,Madrid,ESP,Feyenoord,57.0,Rotterdam,NED,1424.0
3,4,Atlético de Madrid,73.0,Madrid,ESP,AEK Athens,10.0,Athens,GRE,2370.0
