replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
2,89,Slavia Praha,42.0,Prague,CZE,AZ Alkmaar,48.0,Alkmaar,NED,729.0
2,90,Slavia Praha,42.0,Prague,CZE,Bodø/Glimt,24.5,Bodø,NOR,1913.0
2,91,Slavia Praha,42.0,Prague,CZE,Arsenal,58.0,London,ENG,1034.0
2,92,Slavia Praha,42.0,Prague,CZE,Inter,90.0,Milan,ITA,645.0
2,93,Crvena zvezda,40.0,Belgrade,SRB,Slavia Praha,42.0,Prague,CZE,741.0
2,94,Crvena zvezda,40.0,Belgrade,SRB,Sevilla,84.0,Seville,ESP,2350.0
2,95,Crvena zvezda,40.0,Belgrade,SRB,Young Boys,32.5,Bern,SUI,1034.0
2,96,Crvena zvezda,40.0,Belgrade,SRB,Barcelona,78.0,Barcelona,ESP,1528.0
2,97,Rennes,37.0,Rennes,FRA,Manchester United,91.0,Manchester,ENG,598.0
2,98,Rennes,37.0,Rennes,FRA,Genk,13.0,Genk,BEL,608.0
2,99,Rennes,37.0,Rennes,FRA,Feyenoord,57.0,Rotterdam,NED,610.0
2,100,Rennes,37.0,Rennes,FRA,LASK,34.0,Linz,AUT,1180.0
2,101,LASK,34.0,Linz,AUT,Marseille,34.0,Marseille,FRA,886.0
2,102,LASK,34.0,Linz,AUT,Villarreal,68.0,Villarreal,ESP,1471.0
2,103,LASK,34.0,Linz,AUT,Linfield,10.0,Belfast,NIR,1558.0
2,104,LASK,34.0,Linz,AUT,Real Madrid,112.0,Madrid,ESP,1671.0
2,105,Marseille,34.0,Marseille,FRA,Liverpool,100.0,Liverpool,ENG,1281.0
2,106,Marseille,34.0,Marseille,FRA,PSV,43.0,Eindhoven,NED,906.0
2,107,Marseille,34.0,Marseille,FRA,Aberdeen,7.5,Aberdeen,SCO,1627.0
2,108,Marseille,34.0,Marseille,FRA,Bayer 04 Leverkusen,67.0,Leverkusen,GER,872.0
2,109,Young Boys,32.5,Bern,SUI,Napoli,71.0,Naples,ITA,870.0
2,110,Young Boys,32.5,Bern,SUI,Bayern,126.0,Munich,GER,337.0
2,111,Young Boys,32.5,Bern,SUI,Rangers,52.0,Glasgow,SCO,1277.0
2,112,Young Boys,32.5,Bern,SUI,Genk,13.0,Genk,BEL,468.0
